warehouse,date,orders,holiday_name,holiday,shutdown,mini_shutdown,shops_closed,winter_school_holidays,school_holidays,blackout,mov_change,frankfurt_shutdown,precipitation,snow,user_activity_1,user_activity_2,id
Prague_1,7/27/2021,6877,,0,0,0,0,0,0,0,0,0,0,0,1645,31376,Prague_1_2021-07-27
Prague_1,7/28/2021,6546,,0,0,0,0,0,0,0,0,0,4.8,0,1642,30766,Prague_1_2021-07-28
Prague_1,7/29/2021,6442,,0,0,0,0,0,0,0,0,0,0,0,1618,30647,Prague_1_2021-07-29
Prague_1,7/30/2021,7146,,0,0,0,0,0,0,0,0,0,0,0,1603,30592,Prague_1_2021-07-30
Prague_1,7/31/2021,6142,,0,0,0,0,0,0,0,0,0,0,0,1606,30531,Prague_1_2021-07-31
Prague_1,8/1/2021,6494,,0,0,0,0,0,0,0,0,0,19.2,0,1608,30451,Prague_1_2021-08-01
Prague_1,8/2/2021,6883,,0,0,0,0,0,0,0,0,0,5,0,1620,30516,Prague_1_2021-08-02
Prague_1,8/3/2021,6600,,0,0,0,0,0,0,0,0,0,0.1,0,1627,30597,Prague_1_2021-08-03
Prague_1,8/4/2021,6440,,0,0,0,0,0,0,0,0,0,3.2,0,1650,30644,Prague_1_2021-08-04
Prague_1,8/5/2021,6858,,0,0,0,0,0,0,0,0,0,5.1,0,1644,30684,Prague_1_2021-08-05
Prague_1,8/6/2021,7016,,0,0,0,0,0,0,0,0,0,0,0,1630,30664,Prague_1_2021-08-06
Prague_1,8/7/2021,6008,,0,0,0,0,0,0,0,0,0,16.4,0,1622,30595,Prague_1_2021-08-07
Prague_1,8/8/2021,6266,,0,0,0,0,0,0,0,0,0,0.2,0,1621,30507,Prague_1_2021-08-08
Prague_1,8/9/2021,6907,,0,0,0,0,0,0,0,0,0,0,0,1616,30538,Prague_1_2021-08-09
Prague_1,8/10/2021,6754,,0,0,0,0,0,0,0,0,0,0,0,1638,30597,Prague_1_2021-08-10
Prague_1,8/11/2021,6583,,0,0,0,0,0,0,0,0,0,0,0,1646,30580,Prague_1_2021-08-11
Prague_1,8/12/2021,6648,,0,0,0,0,0,0,0,0,0,0,0,1645,30574,Prague_1_2021-08-12
Prague_1,8/13/2021,7142,,0,0,0,0,0,0,0,0,0,0,0,1646,30571,Prague_1_2021-08-13
Prague_1,8/14/2021,6146,,0,0,0,0,0,0,0,0,0,0,0,1642,30478,Prague_1_2021-08-14
Prague_1,8/15/2021,6492,,0,0,0,0,0,0,0,0,0,0,0,1639,30403,Prague_1_2021-08-15
Prague_1,8/16/2021,7134,,0,0,0,0,0,0,0,0,0,0.6,0,1654,30430,Prague_1_2021-08-16
Prague_1,8/17/2021,6944,,0,0,0,0,0,0,0,0,0,0.1,0,1648,30481,Prague_1_2021-08-17
Prague_1,8/18/2021,6480,,0,0,0,0,0,0,0,0,0,0,0,1657,30514,Prague_1_2021-08-18
Prague_1,8/19/2021,6642,,0,0,0,0,0,0,0,0,0,0,0,1656,30473,Prague_1_2021-08-19
Prague_1,8/20/2021,7230,,0,0,0,0,0,0,0,0,0,0.9,0,1700,30553,Prague_1_2021-08-20
Prague_1,8/21/2021,6100,,0,0,0,0,0,0,0,0,0,0,0,1662,30523,Prague_1_2021-08-21
Prague_1,8/22/2021,6646,,0,0,0,0,0,0,0,0,0,3,0,1672,30567,Prague_1_2021-08-22
Prague_1,8/23/2021,7528,,0,0,0,0,0,0,0,0,0,4.7,0,1705,30765,Prague_1_2021-08-23
Prague_1,8/24/2021,6805,,0,0,0,0,0,0,0,0,0,2.5,0,1676,30825,Prague_1_2021-08-24
Prague_1,8/25/2021,6278,,0,0,0,0,0,0,0,0,0,0,0,1633,30804,Prague_1_2021-08-25
Prague_1,8/26/2021,6920,,0,0,0,0,0,0,0,0,0,4,0,1654,30868,Prague_1_2021-08-26
Prague_1,8/27/2021,7567,,0,0,0,0,0,0,0,0,0,8.8,0,1684,30927,Prague_1_2021-08-27
Prague_1,8/28/2021,6574,,0,0,0,0,0,0,0,0,0,1.8,0,1658,30916,Prague_1_2021-08-28
Prague_1,8/29/2021,6924,,0,0,0,0,0,0,0,0,0,0.1,0,1639,30916,Prague_1_2021-08-29
Prague_1,8/30/2021,7084,,0,0,0,0,0,0,0,0,0,0.9,0,1654,30963,Prague_1_2021-08-30
Prague_1,8/31/2021,7447,,0,0,0,0,0,0,0,0,0,2.3,0,1834,31152,Prague_1_2021-08-31
Prague_1,9/1/2021,7352,,0,0,0,0,0,0,0,0,0,0,0,1975,31401,Prague_1_2021-09-01
Prague_1,9/2/2021,7075,,0,0,0,0,0,0,0,0,0,0,0,1789,31465,Prague_1_2021-09-02
Prague_1,9/3/2021,7639,,0,0,0,0,0,0,0,0,0,0,0,1716,31530,Prague_1_2021-09-03
Prague_1,9/4/2021,6538,,0,0,0,0,0,0,0,0,0,0,0,1616,31543,Prague_1_2021-09-04
Prague_1,9/5/2021,6904,,0,0,0,0,0,0,0,0,0,0,0,1630,31528,Prague_1_2021-09-05
Prague_1,9/6/2021,6922,,0,0,0,0,0,0,0,0,0,0,0,1627,31618,Prague_1_2021-09-06
Prague_1,9/7/2021,7032,,0,0,0,0,0,0,0,0,0,0,0,1648,31695,Prague_1_2021-09-07
Prague_1,9/8/2021,6838,,0,0,0,0,0,0,0,0,0,0,0,1636,31673,Prague_1_2021-09-08
Prague_1,9/9/2021,6326,,0,0,0,0,0,0,0,0,0,0,0,1650,31621,Prague_1_2021-09-09
Prague_1,9/10/2021,7140,,0,0,0,0,0,0,0,0,0,0,0,1658,31632,Prague_1_2021-09-10
Prague_1,9/11/2021,6900,,0,0,0,0,0,0,0,0,0,0,0,1654,31646,Prague_1_2021-09-11
Prague_1,9/12/2021,6973,,0,0,0,0,0,0,0,0,0,0,0,1672,31627,Prague_1_2021-09-12
Prague_1,9/13/2021,7040,,0,0,0,0,0,0,0,0,0,0,0,1639,31682,Prague_1_2021-09-13
Prague_1,9/14/2021,7454,,0,0,0,0,0,0,0,0,0,0,0,1660,31690,Prague_1_2021-09-14
Prague_1,9/15/2021,7608,,0,0,0,0,0,0,0,0,0,0.2,0,1678,31741,Prague_1_2021-09-15
Prague_1,9/16/2021,7118,,0,0,0,0,0,0,0,0,0,12.5,0,1650,31722,Prague_1_2021-09-16
Prague_1,9/17/2021,7944,,0,0,0,0,0,0,0,0,0,1,0,1678,31786,Prague_1_2021-09-17
Prague_1,9/18/2021,7076,,0,0,0,0,0,0,0,0,0,0,0,1662,31833,Prague_1_2021-09-18
Prague_1,9/19/2021,7430,,0,0,0,0,0,0,0,0,0,0,0,1627,31820,Prague_1_2021-09-19
Prague_1,9/20/2021,7830,,0,0,0,0,0,0,0,0,0,0,0,1668,31933,Prague_1_2021-09-20
Prague_1,9/21/2021,7570,,0,0,0,0,0,0,0,0,0,0,0,1680,32013,Prague_1_2021-09-21
Prague_1,9/22/2021,7488,,0,0,0,0,0,0,0,0,0,0,0,1658,32048,Prague_1_2021-09-22
Prague_1,9/23/2021,7746,,0,0,0,0,0,0,0,0,0,0,0,1654,32146,Prague_1_2021-09-23
Prague_1,9/24/2021,8527,,0,0,0,0,0,0,0,0,0,0,0,1678,32320,Prague_1_2021-09-24
Prague_1,9/25/2021,7002,,0,0,0,0,0,0,0,0,0,0,0,1636,32366,Prague_1_2021-09-25
Prague_1,9/26/2021,6889,,0,0,0,0,0,0,0,0,0,0,0,1651,32397,Prague_1_2021-09-26
Prague_1,9/27/2021,7968,,0,0,0,0,0,0,0,0,0,0.3,0,1672,32543,Prague_1_2021-09-27
Prague_1,9/28/2021,8796,Den ceske statnosti,1,0,0,1,0,0,0,0,0,0,0,1700,32804,Prague_1_2021-09-28
Prague_1,9/29/2021,7994,,0,0,0,0,0,0,0,0,0,0.3,0,1693,32946,Prague_1_2021-09-29
Prague_1,9/30/2021,7834,,0,0,0,0,0,0,0,0,0,0,0,1664,32876,Prague_1_2021-09-30
Prague_1,10/1/2021,8458,,0,0,0,0,0,0,0,0,0,0,0,1622,32816,Prague_1_2021-10-01
Prague_1,10/2/2021,7402,,0,0,0,0,0,0,0,0,0,0,0,1644,32848,Prague_1_2021-10-02
Prague_1,10/3/2021,7513,,0,0,0,0,0,0,0,0,0,0,0,1638,32888,Prague_1_2021-10-03
Prague_1,10/4/2021,7993,,0,0,0,0,0,0,0,0,0,0,0,1676,33020,Prague_1_2021-10-04
Prague_1,10/5/2021,7728,,0,0,0,0,0,0,0,0,0,5.8,0,1666,33140,Prague_1_2021-10-05
Prague_1,10/6/2021,7812,,0,0,0,0,0,0,0,0,0,2.4,0,1657,33254,Prague_1_2021-10-06
Prague_1,10/7/2021,8005,,0,0,0,0,0,0,0,0,0,0,0,1651,33368,Prague_1_2021-10-07
Prague_1,10/8/2021,8804,,0,0,0,0,0,0,0,0,0,0,0,1680,33578,Prague_1_2021-10-08
Prague_1,10/9/2021,7276,,0,0,0,0,0,0,0,0,0,0,0,1640,33675,Prague_1_2021-10-09
Prague_1,10/10/2021,7555,,0,0,0,0,0,0,0,0,0,0,0,1642,33718,Prague_1_2021-10-10
Prague_1,10/11/2021,8272,,0,0,0,0,0,0,0,0,0,0.6,0,1681,33854,Prague_1_2021-10-11
Prague_1,10/12/2021,8548,,0,0,0,0,0,0,0,0,0,3.4,0,1723,33983,Prague_1_2021-10-12
Prague_1,10/13/2021,8478,,0,0,0,0,0,0,0,0,0,0,0,1708,34142,Prague_1_2021-10-13
Prague_1,10/14/2021,8556,,0,0,0,0,0,0,0,0,0,1.5,0,1746,34278,Prague_1_2021-10-14
Prague_1,10/15/2021,9295,,0,0,0,0,0,0,0,0,0,0.3,0,1726,34408,Prague_1_2021-10-15
Prague_1,10/16/2021,7948,,0,0,0,0,0,0,0,0,0,0,0,1681,34502,Prague_1_2021-10-16
Prague_1,10/17/2021,8125,,0,0,0,0,0,0,0,0,0,0,0,1675,34568,Prague_1_2021-10-17
Prague_1,10/18/2021,8424,,0,0,0,0,0,0,0,0,0,0,0,1705,34667,Prague_1_2021-10-18
Prague_1,10/19/2021,7832,,0,0,0,0,0,0,0,0,0,0,0,1687,34769,Prague_1_2021-10-19
Prague_1,10/20/2021,7822,,0,0,0,0,0,0,0,0,0,0,0,1700,34857,Prague_1_2021-10-20
Prague_1,10/21/2021,8509,,0,0,0,0,0,0,0,0,0,0.5,0,1708,34976,Prague_1_2021-10-21
Prague_1,10/22/2021,9186,,0,0,0,0,0,0,0,0,0,0,0,1735,35092,Prague_1_2021-10-22
Prague_1,10/23/2021,8215,,0,0,0,0,0,0,0,0,0,0,0,1692,35152,Prague_1_2021-10-23
Prague_1,10/24/2021,7812,,0,0,0,0,0,0,0,0,0,0,0,1684,35165,Prague_1_2021-10-24
Prague_1,10/25/2021,8090,,0,0,0,0,0,0,0,0,0,0,0,1684,35240,Prague_1_2021-10-25
Prague_1,10/26/2021,7978,,0,0,0,0,0,0,0,0,0,0,0,1681,35290,Prague_1_2021-10-26
Prague_1,10/27/2021,9374,,0,0,0,0,0,0,0,0,0,0,0,1730,35395,Prague_1_2021-10-27
Prague_1,10/28/2021,9222,Den vzniku samostatneho ceskoslovenskeho statu,1,0,0,1,0,0,0,0,0,0,0,1780,35452,Prague_1_2021-10-28
Prague_1,10/29/2021,8029,,0,0,0,0,0,0,0,0,0,0,0,1710,35490,Prague_1_2021-10-29
Prague_1,10/30/2021,7196,,0,0,0,0,0,0,0,0,0,0,0,1668,35488,Prague_1_2021-10-30
Prague_1,10/31/2021,8882,,0,0,0,0,0,0,0,0,0,0,0,1700,35524,Prague_1_2021-10-31
Prague_1,11/1/2021,8800,,0,0,0,0,0,0,0,0,0,10,0,1728,35650,Prague_1_2021-11-01
Prague_1,11/2/2021,8590,,0,0,0,0,0,0,0,0,0,6.6,0,1720,35780,Prague_1_2021-11-02
Prague_1,11/3/2021,8570,,0,0,0,0,0,0,0,0,0,0,0,1736,35891,Prague_1_2021-11-03
Prague_1,11/4/2021,8689,,0,0,0,0,0,0,0,0,0,7,0,1735,36035,Prague_1_2021-11-04
Prague_1,11/5/2021,9690,,0,0,0,0,0,0,0,0,0,1.5,0,1710,36195,Prague_1_2021-11-05
Prague_1,11/6/2021,8572,,0,0,0,0,0,0,0,0,0,0,0,1752,36266,Prague_1_2021-11-06
Prague_1,11/7/2021,8438,,0,0,0,0,0,0,0,0,0,0,0,1742,36284,Prague_1_2021-11-07
Prague_1,11/8/2021,8905,,0,0,0,0,0,0,0,0,0,0,0,1750,36454,Prague_1_2021-11-08
Prague_1,11/9/2021,8378,,0,0,0,0,0,0,0,0,0,0,0,1756,36590,Prague_1_2021-11-09
Prague_1,11/10/2021,8826,,0,0,0,0,0,0,0,0,0,0,0,1747,36712,Prague_1_2021-11-10
Prague_1,11/11/2021,9361,,0,0,0,0,0,0,0,0,0,0,0,1780,36831,Prague_1_2021-11-11
Prague_1,11/12/2021,10106,,0,0,0,0,0,0,0,0,0,0,0,1826,36988,Prague_1_2021-11-12
Prague_1,11/13/2021,8899,,0,0,0,0,0,0,0,0,0,3.5,0,1780,37048,Prague_1_2021-11-13
Prague_1,11/14/2021,8665,,0,0,0,0,0,0,0,0,0,0,0,1726,37061,Prague_1_2021-11-14
Prague_1,11/15/2021,9108,,0,0,0,0,0,0,0,0,0,0,0,1783,37254,Prague_1_2021-11-15
Prague_1,11/16/2021,9308,,0,0,0,0,0,0,0,0,0,0,0,1816,37428,Prague_1_2021-11-16
Prague_1,11/17/2021,9235,Den boje za svobodu a demokracii,1,0,0,0,0,0,0,0,0,0,0,1780,37561,Prague_1_2021-11-17
Prague_1,11/18/2021,8606,,0,0,0,0,0,0,0,0,0,0,0,1764,37640,Prague_1_2021-11-18
Prague_1,11/19/2021,9892,,0,0,0,0,0,0,0,0,0,0,0,1807,37789,Prague_1_2021-11-19
Prague_1,11/20/2021,8892,,0,0,0,0,0,0,0,0,0,0,0,1766,37855,Prague_1_2021-11-20
Prague_1,11/21/2021,8802,,0,0,0,0,0,0,0,0,0,0,0,1729,37833,Prague_1_2021-11-21
Prague_1,11/22/2021,9914,,0,0,0,0,0,0,0,0,0,0.7,0,2035,38214,Prague_1_2021-11-22
Prague_1,11/23/2021,9008,,0,0,0,0,0,0,0,0,0,0,0,1813,38388,Prague_1_2021-11-23
Prague_1,11/24/2021,9092,,0,0,0,0,0,0,0,0,0,0,0,1798,38553,Prague_1_2021-11-24
Prague_1,11/25/2021,9648,,0,0,0,0,0,0,0,0,0,0,0,1826,38741,Prague_1_2021-11-25
Prague_1,11/26/2021,10519,,0,0,0,0,0,0,0,0,0,1.1,0,1873,38865,Prague_1_2021-11-26
Prague_1,11/27/2021,9412,,0,0,0,0,0,0,0,0,0,0,0,1832,38860,Prague_1_2021-11-27
Prague_1,11/28/2021,9860,,0,0,0,0,0,0,0,0,0,2.4,0,1816,39007,Prague_1_2021-11-28
Prague_1,11/29/2021,9692,,0,0,0,0,0,0,0,0,0,0.2,0,1870,39258,Prague_1_2021-11-29
Prague_1,11/30/2021,9720,,0,0,0,0,0,0,0,0,0,0.7,0,1862,39501,Prague_1_2021-11-30
Prague_1,12/1/2021,8280,,0,0,0,0,0,0,0,0,0,0.9,0,1795,39554,Prague_1_2021-12-01
Prague_1,12/2/2021,9679,,0,0,0,0,0,0,0,0,0,0.7,0,1844,39695,Prague_1_2021-12-02
Prague_1,12/3/2021,10195,,0,0,0,0,0,0,0,0,0,0,0,1796,39856,Prague_1_2021-12-03
Prague_1,12/4/2021,9217,,0,0,0,0,0,0,0,0,0,6,4,1768,39924,Prague_1_2021-12-04
Prague_1,12/5/2021,9336,,0,0,0,0,0,0,0,0,0,0.3,1,1764,39941,Prague_1_2021-12-05
Prague_1,12/6/2021,9730,,0,0,0,0,0,0,0,0,0,0,0,1798,40041,Prague_1_2021-12-06
Prague_1,12/7/2021,8833,,0,0,0,0,0,0,0,0,0,0,0,1774,40158,Prague_1_2021-12-07
Prague_1,12/8/2021,9196,,0,0,0,0,0,0,0,0,0,0,0,1764,40262,Prague_1_2021-12-08
Prague_1,12/9/2021,9476,,0,0,0,0,0,0,0,0,0,6.2,2,1796,40376,Prague_1_2021-12-09
Prague_1,12/10/2021,10114,,0,0,0,0,0,0,0,0,0,0.5,8,1814,40524,Prague_1_2021-12-10
Prague_1,12/11/2021,8821,,0,0,0,0,0,0,0,0,0,0,6,1724,40474,Prague_1_2021-12-11
Prague_1,12/12/2021,9302,,0,0,0,0,0,0,0,0,0,0.2,4,1729,40448,Prague_1_2021-12-12
Prague_1,12/13/2021,9428,,0,0,0,0,0,0,0,0,0,0.2,0,1771,40465,Prague_1_2021-12-13
Prague_1,12/14/2021,9280,,0,0,0,0,0,0,0,0,0,0,0,1804,40585,Prague_1_2021-12-14
Prague_1,12/15/2021,9145,,0,0,0,0,0,0,0,0,0,0,0,1776,40630,Prague_1_2021-12-15
Prague_1,12/16/2021,9856,,0,0,0,0,0,0,0,0,0,0.2,0,1783,40681,Prague_1_2021-12-16
Prague_1,12/17/2021,10194,,0,0,0,0,0,0,0,0,0,0,0,1819,40774,Prague_1_2021-12-17
Prague_1,12/18/2021,9348,,0,0,0,0,0,0,0,0,0,0,0,1711,40832,Prague_1_2021-12-18
Prague_1,12/19/2021,9018,,0,0,0,0,0,0,0,0,0,1,0,1736,40817,Prague_1_2021-12-19
Prague_1,12/20/2021,9664,,0,0,0,0,0,0,0,0,0,0,0,1766,40924,Prague_1_2021-12-20
Prague_1,12/21/2021,9992,,0,0,0,0,0,0,0,0,0,0,0,1783,41102,Prague_1_2021-12-21
Prague_1,12/22/2021,11041,,0,0,0,0,0,0,0,0,0,0,0,1801,41055,Prague_1_2021-12-22
Prague_1,12/23/2021,10207,,0,0,0,0,0,0,0,0,0,0.7,0,1699,41098,Prague_1_2021-12-23
Prague_1,12/24/2021,5176,Christmas Eve,1,0,0,0,0,0,0,0,0,2.6,0,1592,40840,Prague_1_2021-12-24
Prague_1,12/26/2021,8226,2nd Christmas Day,1,0,0,1,0,0,0,0,0,0,2,1711,40250,Prague_1_2021-12-26
Prague_1,12/27/2021,8692,,0,0,0,0,0,0,0,0,0,0,0,1702,40176,Prague_1_2021-12-27
Prague_1,12/28/2021,8068,,0,0,0,0,0,0,0,0,0,2.9,0,1672,40000,Prague_1_2021-12-28
Prague_1,12/29/2021,8654,,0,0,0,0,0,0,0,0,0,2,0,1753,39864,Prague_1_2021-12-29
Prague_1,12/30/2021,10676,,0,0,0,0,0,0,0,0,0,0.8,0,1788,39843,Prague_1_2021-12-30
Prague_1,12/31/2021,6840,,0,0,0,0,0,0,0,0,0,0.5,0,1628,39630,Prague_1_2021-12-31
Prague_1,1/1/2022,4309,New Years Day,1,0,0,1,0,0,0,0,0,0,0,1579,39230,Prague_1_2022-01-01
Prague_1,1/2/2022,8994,,0,0,0,0,0,0,0,0,0,0,0,1669,39068,Prague_1_2022-01-02
Prague_1,1/3/2022,9259,,0,0,0,0,0,0,0,0,0,2.52,0,1710,39020,Prague_1_2022-01-03
Prague_1,1/4/2022,8954,,0,0,0,0,0,0,0,0,0,6.95,0,1682,38996,Prague_1_2022-01-04
Prague_1,1/5/2022,9038,,0,0,0,0,0,0,0,0,0,0.85,0.46,1754,38956,Prague_1_2022-01-05
Prague_1,1/6/2022,9170,,0,0,0,0,0,0,0,0,0,0.24,0,1726,38927,Prague_1_2022-01-06
Prague_1,1/7/2022,9673,,0,0,0,0,0,0,0,0,0,0,0,1700,38844,Prague_1_2022-01-07
Prague_1,1/8/2022,9124,,0,0,0,0,0,0,0,0,0,0,1.88,1730,38777,Prague_1_2022-01-08
Prague_1,1/9/2022,8808,,0,0,0,0,0,0,0,0,0,0,0.89,1748,38692,Prague_1_2022-01-09
Prague_1,1/10/2022,8558,,0,0,0,0,0,0,0,0,0,0.51,0.78,1728,38678,Prague_1_2022-01-10
Prague_1,1/11/2022,9022,,0,0,0,0,0,0,0,0,0,0,0,1722,38669,Prague_1_2022-01-11
Prague_1,1/12/2022,8918,,0,0,0,0,0,0,0,0,0,0,0,1753,38656,Prague_1_2022-01-12
Prague_1,1/13/2022,9048,,0,0,0,0,0,0,0,0,0,0,0,1735,38634,Prague_1_2022-01-13
Prague_1,1/14/2022,9114,,0,0,0,0,0,0,0,0,0,0,0,1744,38574,Prague_1_2022-01-14
Prague_1,1/15/2022,8448,,0,0,0,0,0,0,0,0,0,0,0,1700,38395,Prague_1_2022-01-15
Prague_1,1/16/2022,8368,,0,0,0,0,0,0,0,0,0,0,0,1694,38239,Prague_1_2022-01-16
Prague_1,1/17/2022,8776,,0,0,0,0,0,0,0,0,0,1.56,0.28,1684,38184,Prague_1_2022-01-17
Prague_1,1/18/2022,9084,,0,0,0,0,0,0,0,0,0,0,0,1734,38227,Prague_1_2022-01-18
Prague_1,1/19/2022,9853,,0,0,0,0,0,0,0,0,0,0,0,1801,38222,Prague_1_2022-01-19
Prague_1,1/20/2022,9442,,0,0,0,0,0,0,0,0,0,0,2.46,1801,38164,Prague_1_2022-01-20
Prague_1,1/21/2022,10220,,0,0,0,0,0,0,0,0,0,0,0.15,1834,38066,Prague_1_2022-01-21
Prague_1,1/22/2022,9534,,0,0,0,0,0,0,0,0,0,2.44,1.63,1849,38107,Prague_1_2022-01-22
Prague_1,1/23/2022,9398,,0,0,0,0,0,0,0,0,0,0.59,0.12,1758,38408,Prague_1_2022-01-23
Prague_1,1/24/2022,9288,,0,0,0,0,0,0,0,0,0,0,0,1732,38890,Prague_1_2022-01-24
Prague_1,1/25/2022,9976,,0,0,0,0,0,0,0,0,0,0,0,1843,39123,Prague_1_2022-01-25
Prague_1,1/26/2022,10120,,0,0,0,0,0,0,0,0,0,0,0,1808,39326,Prague_1_2022-01-26
Prague_1,1/27/2022,9824,,0,0,0,0,0,0,0,0,0,0.35,0,1828,39568,Prague_1_2022-01-27
Prague_1,1/28/2022,10448,,0,0,0,0,0,0,0,0,0,0.44,0,1831,39692,Prague_1_2022-01-28
Prague_1,1/29/2022,10237,,0,0,0,0,0,0,0,0,0,1.45,0,1848,39713,Prague_1_2022-01-29
Prague_1,1/30/2022,9848,,0,0,0,0,0,0,0,0,0,0.3,0,1780,39997,Prague_1_2022-01-30
Prague_1,1/31/2022,9912,,0,0,0,0,0,0,0,0,0,0.11,1.34,1768,40312,Prague_1_2022-01-31
Prague_1,2/1/2022,9728,,0,0,0,0,0,0,0,0,0,2.43,0.52,1852,40610,Prague_1_2022-02-01
Prague_1,2/2/2022,9505,,0,0,0,0,0,0,0,0,0,1.64,0.11,1786,40748,Prague_1_2022-02-02
Prague_1,2/3/2022,9584,,0,0,0,0,0,0,0,0,0,0.16,0,1801,40911,Prague_1_2022-02-03
Prague_1,2/4/2022,10411,,0,0,0,0,0,0,0,0,0,0,0,1816,41026,Prague_1_2022-02-04
Prague_1,2/5/2022,8828,,0,0,0,0,0,0,0,0,0,0.46,0,1748,41086,Prague_1_2022-02-05
Prague_1,2/6/2022,8959,,0,0,0,0,0,0,0,0,0,1.19,0,1712,41080,Prague_1_2022-02-06
Prague_1,2/7/2022,9306,,0,0,0,0,1,0,0,0,0,3.61,1.15,1687,41132,Prague_1_2022-02-07
Prague_1,2/8/2022,9055,,0,0,0,0,1,0,0,0,0,0,0,1740,41194,Prague_1_2022-02-08
Prague_1,2/9/2022,8916,,0,0,0,0,1,0,0,0,0,0,0,1758,41302,Prague_1_2022-02-09
Prague_1,2/10/2022,9409,,0,0,0,0,1,0,0,0,0,0,0,1746,41415,Prague_1_2022-02-10
Prague_1,2/11/2022,10658,,0,0,0,0,1,0,0,0,0,0.2,0,1774,41563,Prague_1_2022-02-11
Prague_1,2/12/2022,8864,,0,0,0,0,1,0,0,0,0,0,0,1693,41548,Prague_1_2022-02-12
Prague_1,2/13/2022,9220,,0,0,0,0,1,0,0,0,0,0,0,1696,41546,Prague_1_2022-02-13
Prague_1,2/14/2022,9418,,0,0,0,0,1,0,0,0,0,0,0,1750,41629,Prague_1_2022-02-14
Prague_1,2/15/2022,8694,,0,0,0,0,1,0,0,0,0,0.36,0,1717,41665,Prague_1_2022-02-15
Prague_1,2/16/2022,9052,,0,0,0,0,1,0,0,0,0,1.5,0,1738,41752,Prague_1_2022-02-16
Prague_1,2/17/2022,9565,,0,0,0,0,1,0,0,0,0,1.75,0,1726,41730,Prague_1_2022-02-17
Prague_1,2/18/2022,10285,,0,0,0,0,1,0,0,0,0,1.75,0,1732,41680,Prague_1_2022-02-18
Prague_1,2/19/2022,9103,,0,0,0,0,1,0,0,0,0,0.15,0,1696,41572,Prague_1_2022-02-19
Prague_1,2/20/2022,8971,,0,0,0,0,1,0,0,0,0,0,0.23,1706,41420,Prague_1_2022-02-20
Prague_1,2/21/2022,9140,,0,0,0,0,1,0,0,0,0,0.78,0,1690,41292,Prague_1_2022-02-21
Prague_1,2/22/2022,8436,,0,0,0,0,1,0,0,0,0,0.25,0,1699,41218,Prague_1_2022-02-22
Prague_1,2/23/2022,7273,,0,0,0,0,1,0,0,0,0,0.96,0,1650,41083,Prague_1_2022-02-23
Prague_1,2/24/2022,8533,,0,0,0,0,1,0,0,0,0,0,0,1670,40895,Prague_1_2022-02-24
Prague_1,2/25/2022,10388,,0,0,0,0,1,0,0,0,0,1.17,0,1696,40837,Prague_1_2022-02-25
Prague_1,2/26/2022,9194,,0,0,0,0,1,0,0,0,0,0,0,1692,40667,Prague_1_2022-02-26
Prague_1,2/27/2022,8828,,0,0,0,0,1,0,0,0,0,0,0,1663,40441,Prague_1_2022-02-27
Prague_1,2/28/2022,9553,,0,0,0,0,1,0,0,0,0,0,0,1672,40364,Prague_1_2022-02-28
Prague_1,3/1/2022,8734,,0,0,0,0,1,0,0,0,0,0,0,1696,40244,Prague_1_2022-03-01
Prague_1,3/2/2022,8683,,0,0,0,0,1,0,0,0,0,0,0,1658,40144,Prague_1_2022-03-02
Prague_1,3/3/2022,8946,,0,0,0,0,1,0,0,0,0,0,0,1657,40041,Prague_1_2022-03-03
Prague_1,3/4/2022,10189,,0,0,0,0,1,0,0,0,0,0,0.47,1710,40018,Prague_1_2022-03-04
Prague_1,3/5/2022,8881,,0,0,0,0,1,0,0,0,0,0,0.23,1688,39909,Prague_1_2022-03-05
Prague_1,3/6/2022,9004,,0,0,0,0,1,0,0,0,0,0,0,1634,39734,Prague_1_2022-03-06
Prague_1,3/7/2022,9594,,0,0,0,0,1,0,0,0,0,0,0,1786,39922,Prague_1_2022-03-07
Prague_1,3/8/2022,8510,International womens day,0,0,0,0,1,0,0,0,0,0,0,1729,39952,Prague_1_2022-03-08
Prague_1,3/9/2022,8124,,0,0,0,0,1,0,0,0,0,0,0,1690,39932,Prague_1_2022-03-09
Prague_1,3/10/2022,8696,,0,0,0,0,1,0,0,0,0,0,0,1687,39840,Prague_1_2022-03-10
Prague_1,3/11/2022,10062,,0,0,0,0,1,0,0,0,0,0,0,1706,39816,Prague_1_2022-03-11
Prague_1,3/12/2022,8348,,0,0,0,0,1,0,0,0,0,0,0,1650,39698,Prague_1_2022-03-12
Prague_1,3/13/2022,8470,,0,0,0,0,1,0,0,0,0,0,0,1672,39472,Prague_1_2022-03-13
Prague_1,3/14/2022,8905,,0,0,0,0,1,0,0,0,0,0,0,1698,39492,Prague_1_2022-03-14
Prague_1,3/15/2022,8389,,0,0,0,0,1,0,0,0,0,3.22,0,1684,39532,Prague_1_2022-03-15
Prague_1,3/16/2022,8312,,0,0,0,0,1,0,0,0,0,0,0,1678,39478,Prague_1_2022-03-16
Prague_1,3/17/2022,8482,,0,0,0,0,1,0,0,0,0,0,0,1716,39494,Prague_1_2022-03-17
Prague_1,3/18/2022,9410,,0,0,0,0,1,0,0,0,0,0,0,1717,39506,Prague_1_2022-03-18
Prague_1,3/19/2022,8670,,0,0,0,0,1,0,0,0,0,0,0,1676,39445,Prague_1_2022-03-19
