blackout,city,city_code,date,day,day_importance,day_of_year,frankfurt_shutdown,holiday,holiday_name,id,is_leap_year,mini_shutdown,month,mov_change,order_mean,orders,part_of_year,precipitation,precipitation_lamda_0,precipitation_levels,quarter,school_holidays,shops_closed,shutdown,snow,snow_lamda_m2,snow_levels,user_activity_1,user_activity_1_levels,user_activity_2,warehouse,warehouse_code,warehouse_limited,weekday,weekend,winter_school_holidays,year
0,Prague,4,2021-03-21,21,0.01,80,0,0,,Prague_1_2021-03-21,0,0,3,0.0,5528.0,8262,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,1762,4,35612,Prague_1,4,0,7,1,0,2021
0,Prague,4,2021-03-22,22,0.01,81,0,0,,Prague_1_2021-03-22,0,0,3,0.0,5528.0,8263,0,1.5,0.40613155265132483,-2,1,0,0,0,0.0,-499999.49999999977,-4,1758,4,35654,Prague_1,4,0,1,0,0,2021
0,Prague,4,2021-03-23,23,0.01,82,0,0,,Prague_1_2021-03-23,0,0,3,0.0,5528.0,8328,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,1778,4,35663,Prague_1,4,0,2,0,0,2021
0,Prague,4,2021-03-24,24,0.01,83,0,0,,Prague_1_2021-03-24,0,0,3,0.0,5528.0,8076,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,1726,4,35592,Prague_1,4,0,3,0,0,2021
0,Prague,4,2021-03-25,25,0.01,84,0,0,,Prague_1_2021-03-25,0,0,3,0.0,5528.0,8304,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,1718,4,35476,Prague_1,4,0,4,0,0,2021
0,Prague,4,2021-03-26,26,0.01,85,0,0,,Prague_1_2021-03-26,0,0,3,0.0,5528.0,7838,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,1699,4,35331,Prague_1,4,0,5,1,0,2021
0,Prague,4,2021-03-27,27,0.01,86,0,0,,Prague_1_2021-03-27,0,0,3,0.0,5528.0,8760,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,1735,4,35212,Prague_1,4,0,6,1,0,2021
0,Prague,4,2021-03-28,28,0.01,87,0,0,,Prague_1_2021-03-28,0,0,3,0.0,5528.0,7692,0,1.0,0.0009995003330834232,-2,1,0,0,0,0.0,-499999.49999999977,-4,1734,4,35148,Prague_1,4,0,7,1,0,2021
0,Prague,4,2021-03-29,29,0.01,88,0,0,,Prague_1_2021-03-29,0,0,3,0.0,5528.0,7993,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,1730,4,35124,Prague_1,4,0,1,0,0,2021
0,Prague,4,2021-03-30,30,0.01,89,0,0,,Prague_1_2021-03-30,0,0,3,0.0,5528.0,8056,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,1698,4,35099,Prague_1,4,0,2,0,0,2021
0,Prague,4,2021-03-31,31,0.01,90,0,0,,Prague_1_2021-03-31,0,0,3,0.0,5528.0,8470,0,0.0,-6.907755278982137,-3,1,0,0,0,0.0,-499999.49999999977,-4,1741,4,35140,Prague_1,4,0,3,0,0,2021
0,Prague,4,2021-04-01,1,0.01,91,0,0,,Prague_1_2021-04-01,0,0,4,0.0,5528.0,8744,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1682,4,35118,Prague_1,4,0,4,0,0,2021
0,Prague,4,2021-04-02,2,1.24,92,0,1,Good Friday,Prague_1_2021-04-02,0,0,4,0.0,7217.0,9224,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1747,4,35186,Prague_1,4,0,5,1,0,2021
0,Prague,4,2021-04-03,3,0.01,93,0,1,,Prague_1_2021-04-03,0,0,4,0.0,5528.0,8491,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1762,4,35256,Prague_1,4,0,6,1,0,2021
0,Prague,4,2021-04-04,4,0.01,94,0,1,,Prague_1_2021-04-04,0,0,4,0.0,5528.0,7664,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1722,4,35264,Prague_1,4,0,7,1,0,2021
0,Prague,4,2021-04-05,5,0.12,95,0,1,Easter Monday,Prague_1_2021-04-05,0,0,4,0.0,5682.0,6936,0,0.0,-6.907755278982137,-3,2,0,1,0,0.0,-499999.49999999977,-4,1762,4,35283,Prague_1,4,0,1,0,0,2021
0,Prague,4,2021-04-06,6,0.01,96,0,0,,Prague_1_2021-04-06,0,0,4,0.0,5528.0,8568,0,2.0,0.6936470556015963,-2,2,0,0,0,0.0,-499999.49999999977,-4,1712,4,35276,Prague_1,4,0,2,0,0,2021
0,Prague,4,2021-04-07,7,0.01,97,0,0,,Prague_1_2021-04-07,0,0,4,0.0,5528.0,8046,0,0.8,-0.22189433191377778,-2,2,0,0,0,0.0,-499999.49999999977,-4,1705,4,35293,Prague_1,4,0,3,0,0,2021
0,Prague,4,2021-04-08,8,0.01,98,0,0,,Prague_1_2021-04-08,0,0,4,0.0,5528.0,8462,0,0.5,-0.6911491778972723,-2,2,0,0,0,1.0,0.0009985019975028864,-2,1698,4,35259,Prague_1,4,0,4,0,0,2021
0,Prague,4,2021-04-09,9,0.01,99,0,0,,Prague_1_2021-04-09,0,0,4,0.0,5528.0,8868,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1722,4,35180,Prague_1,4,0,5,1,0,2021
0,Prague,4,2021-04-10,10,0.01,100,0,0,,Prague_1_2021-04-10,0,0,4,0.0,5528.0,8359,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1688,4,35096,Prague_1,4,0,6,1,0,2021
0,Prague,4,2021-04-11,11,0.01,101,0,0,,Prague_1_2021-04-11,0,0,4,0.0,5528.0,6961,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1652,4,35022,Prague_1,4,0,7,1,0,2021
0,Prague,4,2021-04-12,12,0.01,102,0,0,,Prague_1_2021-04-12,0,0,4,0.0,5528.0,8326,0,0.5,-0.6911491778972723,-2,2,0,0,0,1.0,0.0009985019975028864,-2,1692,4,35024,Prague_1,4,0,1,0,0,2021
0,Prague,4,2021-04-13,13,0.01,103,0,0,,Prague_1_2021-04-13,0,0,4,0.0,5528.0,8028,0,4.3,1.4588475538015993,-1,2,0,0,0,0.0,-499999.49999999977,-4,1672,4,34957,Prague_1,4,0,2,0,0,2021
0,Prague,4,2021-04-14,14,0.01,104,0,0,,Prague_1_2021-04-14,0,0,4,0.0,5528.0,7822,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1718,4,34909,Prague_1,4,0,3,0,0,2021
0,Prague,4,2021-04-15,15,0.01,105,0,0,,Prague_1_2021-04-15,0,0,4,0.0,5528.0,8196,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1682,4,34780,Prague_1,4,0,4,0,0,2021
0,Prague,4,2021-04-16,16,0.01,106,0,0,,Prague_1_2021-04-16,0,0,4,0.0,5528.0,8683,0,1.0,0.0009995003330834232,-2,2,0,0,0,0.0,-499999.49999999977,-4,1692,4,34687,Prague_1,4,0,5,1,0,2021
0,Prague,4,2021-04-17,17,0.01,107,0,0,,Prague_1_2021-04-17,0,0,4,0.0,5528.0,8244,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1672,4,34627,Prague_1,4,0,6,1,0,2021
0,Prague,4,2021-04-18,18,0.01,108,0,0,,Prague_1_2021-04-18,0,0,4,0.0,5528.0,7064,0,0.3,-1.2006450142332614,-2,2,0,0,0,0.0,-499999.49999999977,-4,1642,4,34514,Prague_1,4,0,7,1,0,2021
0,Prague,4,2021-04-19,19,0.01,109,0,0,,Prague_1_2021-04-19,0,0,4,0.0,5528.0,7962,0,0.3,-1.2006450142332614,-2,2,0,0,0,0.0,-499999.49999999977,-4,1669,4,34433,Prague_1,4,0,1,0,0,2021
0,Prague,4,2021-04-20,20,0.01,110,0,0,,Prague_1_2021-04-20,0,0,4,0.0,5528.0,7759,0,0.8,-0.22189433191377778,-2,2,0,0,0,0.0,-499999.49999999977,-4,1686,4,34342,Prague_1,4,0,2,0,0,2021
0,Prague,4,2021-04-21,21,0.01,111,0,0,,Prague_1_2021-04-21,0,0,4,0.0,5528.0,7795,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1669,4,34275,Prague_1,4,0,3,0,0,2021
0,Prague,4,2021-04-22,22,0.01,112,0,0,,Prague_1_2021-04-22,0,0,4,0.0,5528.0,8131,0,1.8,0.588342066193819,-2,2,0,0,0,0.0,-499999.49999999977,-4,1702,4,34258,Prague_1,4,0,4,0,0,2021
0,Prague,4,2021-04-23,23,0.01,113,0,0,,Prague_1_2021-04-23,0,0,4,0.0,5528.0,8722,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1666,4,34227,Prague_1,4,0,5,1,0,2021
0,Prague,4,2021-04-24,24,0.01,114,0,0,,Prague_1_2021-04-24,0,0,4,0.0,5528.0,7608,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1690,4,34174,Prague_1,4,0,6,1,0,2021
0,Prague,4,2021-04-25,25,0.01,115,0,0,,Prague_1_2021-04-25,0,0,4,0.0,5528.0,7204,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1741,4,34126,Prague_1,4,0,7,1,0,2021
0,Prague,4,2021-04-26,26,0.01,116,0,0,,Prague_1_2021-04-26,0,0,4,0.0,5528.0,8124,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1734,4,34128,Prague_1,4,0,1,0,0,2021
0,Prague,4,2021-04-27,27,0.01,117,0,0,,Prague_1_2021-04-27,0,0,4,0.0,5528.0,7692,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1730,4,34114,Prague_1,4,0,2,0,0,2021
0,Prague,4,2021-04-28,28,0.01,118,0,0,,Prague_1_2021-04-28,0,0,4,0.0,5528.0,7766,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1693,4,34109,Prague_1,4,0,3,0,0,2021
0,Prague,4,2021-04-29,29,0.01,119,0,0,,Prague_1_2021-04-29,0,0,4,0.0,5528.0,8257,0,0.2,-1.6044503709230613,-2,2,0,0,0,0.0,-499999.49999999977,-4,1681,4,34098,Prague_1,4,0,4,0,0,2021
0,Prague,4,2021-04-30,30,0.01,120,0,0,,Prague_1_2021-04-30,0,0,4,0.0,5528.0,8892,0,0.9,-0.10425002137379911,-2,2,0,0,0,0.0,-499999.49999999977,-4,1705,4,34052,Prague_1,4,0,5,1,0,2021
0,Prague,4,2021-05-01,1,0.28,121,0,1,Labour Day,Prague_1_2021-05-01,0,0,5,0.0,5898.0,7627,0,11.9,2.476622430200303,-1,2,0,0,0,0.0,-499999.49999999977,-4,1660,4,33968,Prague_1,4,0,6,1,0,2021
0,Prague,4,2021-05-02,2,0.01,122,0,0,,Prague_1_2021-05-02,0,0,5,0.0,5528.0,7396,0,24.5,3.1987139330442482,-1,2,0,0,0,0.0,-499999.49999999977,-4,1670,4,33746,Prague_1,4,0,7,1,0,2021
0,Prague,4,2021-05-03,3,0.01,123,0,0,,Prague_1_2021-05-03,0,0,5,0.0,5528.0,7950,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1678,4,33592,Prague_1,4,0,1,0,0,2021
0,Prague,4,2021-05-04,4,0.01,124,0,0,,Prague_1_2021-05-04,0,0,5,0.0,5528.0,7531,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1638,4,33508,Prague_1,4,0,2,0,0,2021
0,Prague,4,2021-05-05,5,0.01,125,0,0,,Prague_1_2021-05-05,0,0,5,0.0,5528.0,7092,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1636,4,33394,Prague_1,4,0,3,0,0,2021
0,Prague,4,2021-05-06,6,0.01,126,0,0,,Prague_1_2021-05-06,0,0,5,0.0,5528.0,7954,0,2.8,1.0299764962779714,-2,2,0,0,0,0.0,-499999.49999999977,-4,1646,4,33294,Prague_1,4,0,4,0,0,2021
0,Prague,4,2021-05-07,7,0.01,127,0,0,,Prague_1_2021-05-07,0,0,5,0.0,5528.0,9012,0,1.8,0.588342066193819,-2,2,0,0,0,0.0,-499999.49999999977,-4,1692,4,33276,Prague_1,4,0,5,1,0,2021
0,Prague,4,2021-05-08,8,1.12,128,0,1,Den osvobozeni,Prague_1_2021-05-08,0,0,5,0.0,7056.0,8215,0,0.0,-6.907755278982137,-3,2,0,1,0,0.0,-499999.49999999977,-4,1708,4,33325,Prague_1,4,0,6,1,0,2021
0,Prague,4,2021-05-09,9,0.01,129,0,0,,Prague_1_2021-05-09,0,0,5,0.0,5528.0,7310,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1634,4,33293,Prague_1,4,0,7,1,0,2021
0,Prague,4,2021-05-10,10,0.01,130,0,0,,Prague_1_2021-05-10,0,0,5,0.0,5528.0,7878,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1630,4,33243,Prague_1,4,0,1,0,0,2021
0,Prague,4,2021-05-11,11,0.01,131,0,0,,Prague_1_2021-05-11,0,0,5,0.0,5528.0,6505,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1615,4,33206,Prague_1,4,0,2,0,0,2021
0,Prague,4,2021-05-12,12,0.01,132,0,0,,Prague_1_2021-05-12,0,0,5,0.0,5528.0,7093,0,15.2,2.7213612151618825,-1,2,0,0,0,0.0,-499999.49999999977,-4,1633,4,33123,Prague_1,4,0,3,0,0,2021
0,Prague,4,2021-05-13,13,0.01,133,0,0,,Prague_1_2021-05-13,0,0,5,0.0,5528.0,8418,0,38.9,3.6610199572348567,-1,2,0,0,0,0.0,-499999.49999999977,-4,1681,4,33108,Prague_1,4,0,4,0,0,2021
0,Prague,4,2021-05-14,14,0.01,134,0,0,,Prague_1_2021-05-14,0,0,5,0.0,5528.0,8930,0,8.2,2.104256098054274,-1,2,0,0,0,0.0,-499999.49999999977,-4,1660,4,33135,Prague_1,4,0,5,1,0,2021
0,Prague,4,2021-05-15,15,0.01,135,0,0,,Prague_1_2021-05-15,0,0,5,0.0,5528.0,7770,0,0.5,-0.6911491778972723,-2,2,0,0,0,0.0,-499999.49999999977,-4,1642,4,33116,Prague_1,4,0,6,1,0,2021
0,Prague,4,2021-05-16,16,0.01,136,0,0,,Prague_1_2021-05-16,0,0,5,0.0,5528.0,6976,0,2.1,0.7424134218628634,-2,2,0,0,0,0.0,-499999.49999999977,-4,1624,4,33046,Prague_1,4,0,7,1,0,2021
0,Prague,4,2021-05-17,17,0.01,137,0,0,,Prague_1_2021-05-17,0,0,5,0.0,5528.0,7634,0,0.6,-0.5091603444469295,-2,2,0,0,0,0.0,-499999.49999999977,-4,1627,4,32985,Prague_1,4,0,1,0,0,2021
0,Prague,4,2021-05-18,18,0.01,138,0,0,,Prague_1_2021-05-18,0,0,5,0.0,5528.0,7434,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1644,4,33024,Prague_1,4,0,2,0,0,2021
0,Prague,4,2021-05-19,19,0.01,139,0,0,,Prague_1_2021-05-19,0,0,5,0.0,5528.0,7430,0,1.0,0.0009995003330834232,-2,2,0,0,0,0.0,-499999.49999999977,-4,1633,4,32998,Prague_1,4,0,3,0,0,2021
0,Prague,4,2021-05-20,20,0.01,140,0,0,,Prague_1_2021-05-20,0,0,5,0.0,5528.0,7688,0,2.3,0.8333438110532287,-2,2,0,0,0,0.0,-499999.49999999977,-4,1633,4,33023,Prague_1,4,0,4,0,0,2021
0,Prague,4,2021-05-21,21,0.01,141,0,0,,Prague_1_2021-05-21,0,0,5,0.0,5528.0,8566,0,0.6,-0.5091603444469295,-2,2,0,0,0,0.0,-499999.49999999977,-4,1638,4,32982,Prague_1,4,0,5,1,0,2021
0,Prague,4,2021-05-22,22,0.01,142,0,0,,Prague_1_2021-05-22,0,0,5,0.0,5528.0,7242,0,0.2,-1.6044503709230613,-2,2,0,0,0,0.0,-499999.49999999977,-4,1646,4,32886,Prague_1,4,0,6,1,0,2021
0,Prague,4,2021-05-23,23,0.01,143,0,0,,Prague_1_2021-05-23,0,0,5,0.0,5528.0,6960,0,2.2,0.7889118025443247,-2,2,0,0,0,0.0,-499999.49999999977,-4,1612,4,32786,Prague_1,4,0,7,1,0,2021
0,Prague,4,2021-05-24,24,0.01,144,0,0,,Prague_1_2021-05-24,0,0,5,0.0,5528.0,7684,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1624,4,32770,Prague_1,4,0,1,0,0,2021
0,Prague,4,2021-05-25,25,0.01,145,0,0,,Prague_1_2021-05-25,0,0,5,0.0,5528.0,7658,0,2.5,0.9166906518954819,-2,2,0,0,0,0.0,-499999.49999999977,-4,1630,4,32740,Prague_1,4,0,2,0,0,2021
0,Prague,4,2021-05-26,26,0.01,146,0,0,,Prague_1_2021-05-26,0,0,5,0.0,5528.0,7352,0,0.5,-0.6911491778972723,-2,2,0,0,0,0.0,-499999.49999999977,-4,1632,4,32648,Prague_1,4,0,3,0,0,2021
0,Prague,4,2021-05-27,27,0.01,147,0,0,,Prague_1_2021-05-27,0,0,5,0.0,5528.0,7454,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1634,4,32605,Prague_1,4,0,4,0,0,2021
0,Prague,4,2021-05-28,28,0.01,148,0,0,,Prague_1_2021-05-28,0,0,5,0.0,5528.0,8365,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1652,4,32598,Prague_1,4,0,5,1,0,2021
0,Prague,4,2021-05-29,29,0.01,149,0,0,,Prague_1_2021-05-29,0,0,5,0.0,5528.0,6930,0,0.7,-0.355247391947547,-2,2,0,0,0,0.0,-499999.49999999977,-4,1657,4,32522,Prague_1,4,0,6,1,0,2021
0,Prague,4,2021-05-30,30,0.01,150,0,0,,Prague_1_2021-05-30,0,0,5,0.0,5528.0,6649,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1620,4,32383,Prague_1,4,0,7,1,0,2021
0,Prague,4,2021-05-31,31,0.01,151,0,0,,Prague_1_2021-05-31,0,0,5,0.0,5528.0,7292,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1621,4,32352,Prague_1,4,0,1,0,0,2021
0,Prague,4,2021-06-01,1,0.01,152,0,0,,Prague_1_2021-06-01,0,0,6,0.0,5528.0,7051,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1636,4,32328,Prague_1,4,0,2,0,0,2021
0,Prague,4,2021-06-02,2,0.01,153,0,0,,Prague_1_2021-06-02,0,0,6,0.0,5528.0,7278,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1638,4,32288,Prague_1,4,0,3,0,0,2021
0,Prague,4,2021-06-03,3,0.01,154,0,0,,Prague_1_2021-06-03,0,0,6,0.0,5528.0,7446,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1658,4,32306,Prague_1,4,0,4,0,0,2021
0,Prague,4,2021-06-04,4,0.01,155,0,0,,Prague_1_2021-06-04,0,0,6,0.0,5528.0,8190,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1668,4,32360,Prague_1,4,0,5,1,0,2021
0,Prague,4,2021-06-05,5,0.01,156,0,0,,Prague_1_2021-06-05,0,0,6,0.0,5528.0,6640,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1632,4,32261,Prague_1,4,0,6,1,0,2021
0,Prague,4,2021-06-06,6,0.01,157,0,0,,Prague_1_2021-06-06,0,0,6,0.0,5528.0,6889,0,15.0,2.7081168655467533,-1,2,0,0,0,0.0,-499999.49999999977,-4,1627,4,32126,Prague_1,4,0,7,1,0,2021
0,Prague,4,2021-06-07,7,0.01,158,0,0,,Prague_1_2021-06-07,0,0,6,0.0,5528.0,7300,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1646,4,31962,Prague_1,4,0,1,0,0,2021
0,Prague,4,2021-06-08,8,0.01,159,0,0,,Prague_1_2021-06-08,0,0,6,0.0,5528.0,7504,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1669,4,31901,Prague_1,4,0,2,0,0,2021
0,Prague,4,2021-06-09,9,0.01,160,0,0,,Prague_1_2021-06-09,0,0,6,0.0,5528.0,7237,0,0.3,-1.2006450142332614,-2,2,0,0,0,0.0,-499999.49999999977,-4,1710,4,31906,Prague_1,4,0,3,0,0,2021
0,Prague,4,2021-06-10,10,0.01,161,0,0,,Prague_1_2021-06-10,0,0,6,0.0,5528.0,7464,0,2.0,0.6936470556015963,-2,2,0,0,0,0.0,-499999.49999999977,-4,1712,4,32020,Prague_1,4,0,4,0,0,2021
0,Prague,4,2021-06-11,11,0.01,162,0,0,,Prague_1_2021-06-11,0,0,6,0.0,5528.0,8016,0,0.4,-0.9137938516755678,-2,2,0,0,0,0.0,-499999.49999999977,-4,1669,4,32038,Prague_1,4,0,5,1,0,2021
0,Prague,4,2021-06-12,12,0.01,163,0,0,,Prague_1_2021-06-12,0,0,6,0.0,5528.0,6463,0,0.8,-0.22189433191377778,-2,2,0,0,0,0.0,-499999.49999999977,-4,1669,4,31933,Prague_1,4,0,6,1,0,2021
0,Prague,4,2021-06-13,13,0.01,164,0,0,,Prague_1_2021-06-13,0,0,6,0.0,5528.0,6658,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1698,4,31802,Prague_1,4,0,7,1,0,2021
0,Prague,4,2021-06-14,14,0.01,165,0,0,,Prague_1_2021-06-14,0,0,6,0.0,5528.0,7492,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1687,4,31728,Prague_1,4,0,1,0,0,2021
0,Prague,4,2021-06-15,15,0.01,166,0,0,,Prague_1_2021-06-15,0,0,6,0.0,5528.0,7264,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1675,4,31750,Prague_1,4,0,2,0,0,2021
0,Prague,4,2021-06-16,16,0.01,167,0,0,,Prague_1_2021-06-16,0,0,6,0.0,5528.0,7226,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1662,4,31798,Prague_1,4,0,3,0,0,2021
0,Prague,4,2021-06-17,17,0.01,168,0,0,,Prague_1_2021-06-17,0,0,6,0.0,5528.0,7164,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1668,4,31806,Prague_1,4,0,4,0,0,2021
0,Prague,4,2021-06-18,18,0.01,169,0,0,,Prague_1_2021-06-18,0,0,6,0.0,5528.0,7590,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1668,4,31808,Prague_1,4,0,5,1,0,2021
0,Prague,4,2021-06-19,19,0.01,170,0,0,,Prague_1_2021-06-19,0,0,6,0.0,5528.0,6530,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1640,4,31752,Prague_1,4,0,6,1,0,2021
0,Prague,4,2021-06-20,20,0.01,171,0,0,,Prague_1_2021-06-20,0,0,6,0.0,5528.0,6416,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1634,4,31660,Prague_1,4,0,7,1,0,2021
0,Prague,4,2021-06-21,21,0.01,172,0,0,,Prague_1_2021-06-21,0,0,6,0.0,5528.0,7384,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1678,4,31689,Prague_1,4,0,1,0,0,2021
0,Prague,4,2021-06-22,22,0.01,173,0,0,,Prague_1_2021-06-22,0,0,6,0.0,5528.0,7706,0,22.2,3.100137332908781,-1,2,0,0,0,0.0,-499999.49999999977,-4,1642,4,31722,Prague_1,4,0,2,0,0,2021
0,Prague,4,2021-06-23,23,0.01,174,0,0,,Prague_1_2021-06-23,0,0,6,0.0,5528.0,7201,0,28.8,3.3604101087613203,-1,2,0,0,0,0.0,-499999.49999999977,-4,1646,4,31718,Prague_1,4,0,3,0,0,2021
0,Prague,4,2021-06-24,24,0.01,175,0,0,,Prague_1_2021-06-24,0,0,6,0.0,5528.0,6976,0,2.8,1.0299764962779714,-2,2,0,0,0,0.0,-499999.49999999977,-4,1642,4,31679,Prague_1,4,0,4,0,0,2021
0,Prague,4,2021-06-25,25,0.01,176,0,0,,Prague_1_2021-06-25,0,0,6,0.0,5528.0,7555,0,9.7,2.2722289729791463,-1,2,0,0,0,0.0,-499999.49999999977,-4,1632,4,31683,Prague_1,4,0,5,1,0,2021
0,Prague,4,2021-06-26,26,0.01,177,0,0,,Prague_1_2021-06-26,0,0,6,0.0,5528.0,6409,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1620,4,31574,Prague_1,4,0,6,1,0,2021
0,Prague,4,2021-06-27,27,0.01,178,0,0,,Prague_1_2021-06-27,0,0,6,0.0,5528.0,6458,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1616,4,31420,Prague_1,4,0,7,1,0,2021
0,Prague,4,2021-06-28,28,0.01,179,0,0,,Prague_1_2021-06-28,0,0,6,0.0,5528.0,8461,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1668,4,32008,Prague_1,4,0,1,0,0,2021
0,Prague,4,2021-06-29,29,0.01,180,0,0,,Prague_1_2021-06-29,0,0,6,0.0,5528.0,7477,0,13.1,2.5726885631715337,-1,2,0,0,0,0.0,-499999.49999999977,-4,1640,4,32127,Prague_1,4,0,2,0,0,2021
0,Prague,4,2021-06-30,30,0.01,181,0,0,,Prague_1_2021-06-30,0,0,6,0.0,5528.0,6738,0,0.2,-1.6044503709230613,-2,2,0,0,0,0.0,-499999.49999999977,-4,1618,4,32144,Prague_1,4,0,3,0,0,2021
0,Prague,4,2021-07-01,1,0.01,182,0,0,,Prague_1_2021-07-01,0,0,7,0.0,5528.0,6728,0,1.0,0.0009995003330834232,-2,3,0,0,0,0.0,-499999.49999999977,-4,1621,4,32167,Prague_1,4,0,4,0,0,2021
0,Prague,4,2021-07-02,2,0.01,183,0,0,,Prague_1_2021-07-02,0,0,7,0.0,5528.0,7562,0,6.5,1.8719560112223317,-1,3,0,0,0,0.0,-499999.49999999977,-4,1684,4,32224,Prague_1,4,0,5,1,0,2021
0,Prague,4,2021-07-03,3,0.01,184,0,0,,Prague_1_2021-07-03,0,0,7,0.0,5528.0,5932,0,0.0,-6.907755278982137,-3,3,0,0,0,0.0,-499999.49999999977,-4,1615,4,32114,Prague_1,4,0,6,1,0,2021
0,Prague,4,2021-07-04,4,0.01,185,0,0,,Prague_1_2021-07-04,0,0,7,0.0,5528.0,5689,0,0.0,-6.907755278982137,-3,3,0,0,0,0.0,-499999.49999999977,-4,1615,4,31993,Prague_1,4,0,7,1,0,2021
0,Prague,4,2021-07-05,5,-0.24,186,0,1,Cyrila a Metodej,Prague_1_2021-07-05,0,0,7,0.0,5192.0,5796,0,0.0,-6.907755278982137,-3,3,0,0,0,0.0,-499999.49999999977,-4,1627,4,32000,Prague_1,4,0,1,0,0,2021
